device_id,endurance,cost_perf,photo,performance,good_word,total_score
1275474,0,0,0,0,"",0
1275612,6.5,6.9,4.5,6.1,"续航出色(8),价格便宜(4),手感舒适(3),性能好(1),分辨率高(1),屏幕效果好(1),性价比高(1)",7.6
1275613,6.5,6.9,4.5,6.1,"续航出色(8),价格便宜(4),手感舒适(3),性能好(1),分辨率高(1),屏幕效果好(1),性价比高(1)",7.6
1275808,8.7,8.6,7.4,8.5,"电池容量大(13),屏幕大(10),续航出色(10),性能不错(6),运行流畅(5),性价比高(5),外观漂亮(3)",7.8
1275809,8.7,8.6,7.4,8.5,"电池容量大(13),屏幕大(10),续航出色(10),性能不错(6),运行流畅(5),性价比高(5),外观漂亮(3)",7.8
1275812,8.7,8.6,7.4,8.5,"电池容量大(13),续航出色(10),屏幕大(10),性能不错(6),运行流畅(5),性价比高(5),外观漂亮(3)",7.8
1275981,0,0,0,0,"",0
1276278,0,0,0,0,"",0
1276285,0,0,0,0,"",0
1276449,0,0,0,0,"",0
1276464,0,0,0,0,"",0
1276467,0,0,0,0,"",0
1276471,0,0,0,0,"",0
1276472,7.8,7.8,0,0,"键盘舒适(2),屏幕清晰(2),速度流畅(1),价格实惠(1),性价比较高(1)",8.8
1276476,7.8,7.8,0,0,"键盘舒适(2),屏幕清晰(2),速度流畅(1),价格实惠(1),性价比较高(1)",8.8
1276479,7.8,7.8,0,0,"键盘舒适(2),屏幕清晰(2),速度流畅(1),价格实惠(1),性价比较高(1)",8.8
1276483,7.8,7.8,0,0,"键盘舒适(2),屏幕清晰(2),价格实惠(1),性价比较高(1),速度流畅(1)",8.8
1276558,9.2,10,0,0,"屏幕清晰(6),外观漂亮(6),性能强悍(4),性价比较高(4),速度流畅(3),手感舒适(1),屏幕大(1)",9.9
1276559,9.2,10,0,0,"屏幕清晰(6),外观漂亮(6),性能强悍(4),性价比较高(4),速度流畅(3),分辨率清晰(1),处理器强大(1)",9.9
1276720,4.5,6.5,0,0,性能强悍(1),8.5
1276752,7.8,7.6,0,0,"性能强悍(3),屏幕效果细腻(2),速度流畅(2),音效出色(1),游戏完美运行(1),性价比较高(1),音质不错(1)",8.3
1276760,0,0,0,0,"",0
1276974,8.2,9.2,0,0,"屏幕大(2),速度流畅(1),性价比较高(1)",8.5
1276983,8.2,9.2,0,0,"屏幕大(2),性价比较高(1),速度流畅(1)",8.5
1277015,7.4,9.5,7.5,8.6,"性能好(6),性价比高(5),运行流畅(4),手感舒适(3),电池容量大(3),续航出色(2),屏幕效果好(2)",7.2
1277019,7.4,9.5,7.5,8.6,"性能好(6),性价比高(5),运行流畅(4),手感舒适(3),电池容量大(3),续航出色(2),屏幕效果好(2)",7.2
1277020,7.4,9.5,7.5,8.6,"性能好(6),性价比高(5),运行流畅(4),手感舒适(3),电池容量大(3),续航出色(2),屏幕效果好(2)",7.2
1277029,8.7,8.3,8.4,8.5,"电池容量大(1),外观圆润(1)",6.7
1277031,8.7,8.3,8.4,8.5,"电池容量大(1),外观圆润(1)",6.7
1277035,8.2,9.2,0,0,"屏幕大(2),性价比较高(1),速度流畅(1)",8.5
1277036,6.4,6.4,3.2,3.2,续航出色(2),6
1277037,6.4,6.4,3.2,3.2,续航出色(2),6
1277074,8.5,10,0,0,"速度流畅(1),性价比较高(1),外观漂亮(1)",9.9
1277109,0,0,0,0,"",0
1277181,0,0,0,0,"",8.6
1277226,7.6,7.6,0,0,"屏幕大(1),处理器不错(1)",6.9
1277529,0,0,0,0,"",0
1277672,0,0,0,0,"",0
1277676,0,0,0,0,"",0
1277695,0,0,0,0,"",0
1277700,0,0,0,0,"",0
1277830,4.3,6.9,6.4,5.9,"外观漂亮(2),价格便宜(1)",7.9
1277843,6.5,8.5,9.1,8.4,"运行流畅(3),手感舒适(2),性能好(2),成像效果好(1),电池容量大(1)",7.9
1277851,8.2,7.9,9.4,9,"外观漂亮(6),续航出色(6),手感舒适(4),性价比高(3),摄像效果出色(1),信号好(1)",8.5
1277856,8.2,7.9,9.4,9,"外观漂亮(6),续航出色(6),手感舒适(4),性价比高(3),信号好(1),摄像效果出色(1)",8.5
1277904,7.2,8.4,7.1,8,"外观漂亮(1),价格便宜(1)",6.9
1278119,8.6,10,0,0,性价比较高(1),8.6
1278138,0,0,0,0,"",0
1278141,0,0,0,0,"",0
1278143,0,0,0,0,"",0
1278146,0,0,0,0,"",0
1278149,0,0,0,0,"",0
1278151,0,0,0,0,"",0
1278254,0,0,0,0,"",0
1278520,8.5,10,0,0,"性能强悍(3),性价比较高(3),价格实惠(1),外观漂亮(1),键盘舒适(1),系统不错(1),屏幕效果细腻(1)",9.3
1278664,0,0,0,0,"",0
1278707,5.3,9.3,0,0,"外观漂亮(1),性价比较高(1)",7.8
1278812,0,0,0,0,"",0
1278877,0,0,0,0,"",0
1278880,0,0,0,0,"",0
1278916,0,0,0,0,"速度流畅(1),音效出色(1),温度不高(1)",8.6
1279477,0,0,0,0,"外观漂亮(3),性能强悍(2),手感舒适(1),速度流畅(1),游戏完美运行(1)",9.4
1279521,8.2,8.5,7.7,8.5,"外观漂亮(16),运行流畅(13),手感舒适(12),机身轻薄(10),性能好(5),系统强悍(5),成像效果好(4)",8.3
1279525,8.2,8.5,7.7,8.5,"外观漂亮(16),运行流畅(13),手感舒适(12),机身轻薄(10),性能好(5),系统强悍(5),成像效果好(4)",8.3
1279716,0,0,0,0,"",0
1279792,7.2,7.2,5.6,6.4,音色音质好(1),8.4
1279810,0,0,0,0,"",0
1279871,0,0,0,0,"",0
1279873,5.3,9.3,0,0,"外观漂亮(1),性价比较高(1)",7.8
1280054,0,0,0,0,"",0
1280058,0,0,0,0,"",0
1280062,0,0,0,0,"",0
1280063,0,0,0,0,"",0
1280204,0,0,0,0,"",0
1280213,0,0,0,0,"",0
1280227,0,0,0,0,"",0
1280299,9.1,9,6.3,8.5,"游戏运行流畅(11),续航出色(10),性价比高(7),价格便宜(5),性能好(4),手感舒适(3),电池容量大(2)",8
1280311,8.2,8,7.7,8,"屏幕大小适中(5),外观漂亮(4),运行流畅(1),手感舒适(1)",8.2
1280696,7.3,7,9.1,9.9,"系统强悍(2),系统流畅(2),屏幕效果好(1),运行流畅(1),游戏运行流畅(1)",9.2
1280708,0,0,0,0,"",0
1280739,7.9,8.8,8.3,9.7,"",9
1280846,0,0,0,0,"",0
1280847,0,0,0,0,"",0
1280848,0,0,0,0,"",0
1280849,0,0,0,0,"",0
1281001,0,0,0,0,"",0
1281307,9,9.2,8,9.3,"运行流畅(22),续航出色(18),机身内存大(19),电池容量大(15),音色音质好(14),屏幕效果好(11),处理器不错(9)",8.1
1281708,0,0,0,0,"",0
1281826,0,0,0,0,"",0
1282203,9.1,9,6.3,8.5,"游戏运行流畅(11),续航出色(10),性价比高(7),价格便宜(5),性能好(4),手感舒适(3),电池容量大(2)",8
1282204,9.1,9,6.3,8.5,"游戏运行流畅(11),续航出色(10),性价比高(7),价格便宜(5),性能好(4),手感舒适(3),电池容量大(2)",8
1282205,9.1,9,6.3,8.5,"游戏运行流畅(11),续航出色(10),性价比高(7),价格便宜(5),性能好(4),手感舒适(3),电池容量大(2)",8
1282784,0,0,0,0,"",0
1282790,0,0,0,0,"",0
1282802,0,0,0,0,"",0
1282806,8.7,8.7,0,0,"外观漂亮(4),性价比较高(2),屏幕清晰(2),游戏完美运行(2),系统不错(1),小巧便携(1),价格实惠(1)",8.6
1282932,0,0,0,0,"",0
1282936,0,0,0,0,"",0
1282947,0,0,0,0,"",0
1282948,0,0,0,0,"",0
1282953,0,0,0,0,"",0
1283107,0,0,0,0,"",0
1283108,0,0,0,0,"",0
1283109,6.7,6.7,8.2,8.1,"",8.6
1283111,0,0,0,0,"",0
1283757,0,0,0,0,"",0
1283965,8.4,8.6,8.7,7.9,"",8.2
1284125,7.9,8.4,0,0,"外观漂亮(7),性能强悍(4),速度流畅(4),小巧便携(3),性价比较高(2),手感舒适(2),屏幕效果细腻(1)",8.4
1284807,0,0,0,0,"",0
1284814,0,0,0,0,"",0
1284817,0,0,0,0,"",0
1284822,0,0,0,0,"",0
1284888,7.6,10,0,0,"屏幕大(2),重量轻(1),音效出色(1)",9.7
1284894,7.6,10,0,0,"屏幕大(2),重量轻(1),音效出色(1)",9.7
1285073,10,10,0,0,"性价比较高(2),外观漂亮(1)",9.9
1285094,10,10,0,0,"性价比较高(2),外观漂亮(1)",9.9
1285115,0,0,0,0,"",0
1285342,0,0,0,0,"",0
1285395,0,0,0,0,"",0
1285401,0,0,0,0,"",0
1285745,8.8,8,9,8.5,"运行流畅(6),续航出色(5),外观漂亮(3),手感舒适(1),游戏运行流畅(2),系统流畅(2),运行流畅(1)",8.4
1285750,0,0,0,0,"",0
1285904,7.5,8.3,8.1,7.1,"外观漂亮(3),续航出色(1),电池容量大(1),音色音质好(1),性价比高(1)",9.9
1286069,0,0,0,0,"",0
1286125,0,0,0,0,"",0
1286141,8,8.9,8.4,8,"外观漂亮(3),续航出色(1),拍照清晰(1),性能不错(1)",8.3
1286207,8.2,7.2,0,0,"",8.2
1286219,8.2,7.2,0,0,"",8.2
1286225,8.2,7.2,0,0,"",8.2
1286227,8.2,7.2,0,0,"",8.2
1286229,8.2,7.2,0,0,"",8.2
1286231,8.2,7.2,0,0,"",8.2
1286267,0,0,0,0,"",0
1286285,0,0,0,0,"",0
1286286,0,0,0,0,"",0
1286287,8,8,8,8,"",10
1287049,0,0,0,0,"",0
1287051,0,0,0,0,"",0
1287054,0,0,0,0,"",0
1287080,8.4,9,8.9,9.6,"屏幕效果好(6),手感舒适(5),性能好(5),续航出色(5),性价比高(4),系统流畅(4),外观漂亮(4)",8.6
1287539,0,0,0,0,"",0
1287543,8.8,8,9,8.5,"运行流畅(6),续航出色(5),外观漂亮(3),游戏运行流畅(2),系统流畅(2),手感舒适(1),运行流畅(1)",8.4
1287544,8.8,8,9,8.5,"运行流畅(6),续航出色(5),外观漂亮(3),游戏运行流畅(2),系统流畅(2),手感舒适(1),运行流畅(1)",8.4
1287566,0,0,0,0,"",0
1287574,0,0,0,0,"",0
1287860,8,3.2,4.8,6.4,系统流畅(1),7.2
1287868,9.5,7.5,0,0,速度流畅(1),8
1288018,7.6,9.2,8.1,8.2,"性价比高(9),运行流畅(3),续航出色(2),电池容量大(2),屏幕效果好(2),界面简约(2),屏幕大(1)",8.3
1288340,8.7,9.4,8.9,9.6,"手感舒适(15),外观漂亮(12),运行流畅(6),系统流畅(8),性能好(9),屏幕效果好(7),界面简约(7)",8.9
1288897,10,9.1,5.9,6.7,"性价比高(1),成像效果好(1)",8.5
1288918,9.1,6.9,4.4,8.1,"",8.2
1289156,7.9,8.6,0,0,"外观漂亮(4),性能强悍(3),游戏完美运行(2),速度流畅(2),屏幕效果细腻(1),音质不错(1),性价比较高(1)",8.4
1289489,7.5,5.1,6.7,6.7,"系统强悍(1),外观漂亮(1)",8.3
1289490,7.5,5.1,6.7,6.7,"系统强悍(1),外观漂亮(1)",8.3
1289748,9.7,9.7,0,0,"外观漂亮(1),性能强悍(1)",9
1289757,9,9.2,8,9.3,"运行流畅(22),续航出色(18),机身内存大(19),电池容量大(15),音色音质好(14),屏幕效果好(11),处理器不错(9)",8.1
1289758,9,9.2,8,9.3,"运行流畅(22),续航出色(18),机身内存大(19),电池容量大(15),音色音质好(14),屏幕效果好(11),处理器不错(9)",8.1
1289759,9,9.2,8,9.3,"运行流畅(22),续航出色(18),机身内存大(19),电池容量大(15),音色音质好(14),屏幕效果好(11),处理器不错(9)",8.1
1289760,9,9.2,8,9.3,"运行流畅(22),续航出色(18),机身内存大(19),电池容量大(15),音色音质好(14),屏幕效果好(11),处理器不错(9)",8.1
1289775,8.1,8.6,7.3,8,"性价比高(6),价格便宜(6),运行流畅(3),手感舒适(3),屏幕效果好(3),屏幕大(3),电池容量大(1)",9.8
1289788,0,0,0,0,"",0
1289857,0,0,0,0,"",0
1289923,0,0,0,0,"",0
1289929,0,0,0,0,"",0
1289944,0,0,0,0,"",9.3
1289949,0,0,0,0,"",9.3
1289955,0,0,0,0,"",9.3
1289957,0,0,0,0,"",9.3
1289965,0,0,0,0,"",9.3
1289970,0,0,0,0,"",9.3
1290026,8.1,9,8.5,9.3,"性价比高(2),游戏运行流畅(1),价格便宜(1),外观漂亮(1),成像效果好(1)",8.4
1290070,7.6,6.9,7.6,6,"手感舒适(1),性价比高(1),外观漂亮(1),价格合理(1),电池容量大(1),机身内存大(1)",9
1290073,8.3,8.9,8.9,9.6,"价格便宜(2),屏幕大(1),手感舒适(1),系统强悍(1),网速快(1),摄像效果出色(1)",9
1290078,6.5,5.1,6.7,9.8,"游戏运行流畅(3),续航出色(3),性能好(2),音乐播放效果出色(2),性能不错(1),价格便宜(1),信号好(1)",9.1
1290088,0,0,0,0,"",0
1290286,5.8,7.2,6,6.2,"价格便宜(5),屏幕效果好(5),性价比高(4),系统强悍(2),续航出色(2),价格合理(1),性价比高(1)",7.8
1290353,0,0,0,0,"",0
1290423,8.5,10,0,0,"性能强悍(3),性价比较高(3),价格实惠(1),键盘舒适(1),系统不错(1),屏幕效果细腻(1),外观漂亮(1)",9.3
1290449,8.4,9,8.9,9.6,"屏幕效果好(6),手感舒适(5),性能好(5),续航出色(5),屏幕反应灵敏(4),性价比高(4),系统流畅(4)",8.6
1290451,5.9,7.1,5.7,6.4,"外观漂亮(1),性价比高(1),系统强悍(1)",7.6
1290525,9.8,7.8,0,0,"",8.6
1290606,8.1,8.6,7.3,8,"性价比高(6),价格便宜(6),屏幕效果好(3),运行流畅(3),手感舒适(3),屏幕大(3),成像效果好(2)",9.8
1290614,9.8,7.8,0,0,"",8.6
1290615,9.8,7.8,0,0,"",8.6
1290710,8.7,8.8,8.5,9.3,"游戏运行流畅(5),运行流畅(4),电池容量大(3),性能好(2),运行流畅(1),续航出色(1),音乐播放效果出色(1)",8.4
1290731,8,7.5,7.7,7.7,"续航出色(2),性能好(1),性价比高(1)",9.2
1290790,7.5,7.7,6.9,8,"外观漂亮(4),视频流畅效果好(3),屏幕效果好(1)",9.3
1290921,6.4,8,8,6.4,"",8.8
1290924,0,0,0,0,"",0
1290926,8.4,9.4,0,0,"键盘舒适(1),性能强悍(1)",9.1
1290982,0,0,0,0,"",0
1291141,8.6,7.9,9,9.5,"价格便宜(3),外观漂亮(2),游戏性能不错(1),屏幕大(1),性能好(1)",8.7
1291172,9.9,10,0,0,"",8.7
1291339,7.4,7.4,0,0,"外观漂亮(1),重量合适(1),键盘不不合理(1)",9.4
1291341,8,7.5,7.7,7.7,"续航出色(2),性能好(1),性价比高(1)",9.2
1291342,8,7.5,7.7,7.7,"续航出色(2),性能好(1),性价比高(1)",9.2
1291372,7.4,7.4,0,0,"外观漂亮(1),重量合适(1),键盘不不合理(1)",9.4
1291376,7.4,7.4,0,0,"外观漂亮(1),重量合适(1),键盘不不合理(1)",9.4
1291380,0,0,0,0,"",0
1291403,7.6,10,0,0,"屏幕大(2),重量轻(1),音效出色(1)",9.7
1291507,7.5,7.7,6.9,8,"外观漂亮(4),视频流畅效果好(3),屏幕效果好(1)",9.3
1291512,7.5,7.7,6.9,8,"外观漂亮(4),视频流畅效果好(3),屏幕效果好(1)",9.3
1291526,8.7,8.8,8.5,9.3,"游戏运行流畅(5),运行流畅(4),电池容量大(3),性能好(2),音乐播放效果出色(1),外观漂亮(1),屏幕效果好(1)",8.4
1291530,5.9,7.1,5.7,6.4,"外观漂亮(1),性价比高(1),系统强悍(1)",7.6
1291531,5.9,7.1,5.7,6.4,"外观漂亮(1),性价比高(1),系统强悍(1)",7.6
1291543,7.6,10,0,0,"屏幕大(2),重量轻(1),音效出色(1)",9.7
1291765,0,0,0,0,"",0
1291771,0,0,0,0,"",0
1291805,0,0,0,0,"",0
1291810,0,0,0,0,"",0
1291821,0,0,0,0,"",0
1291831,7.6,8.5,9.1,9,价格便宜(1),9
1291832,0,0,0,0,"",0
1291834,0,0,0,0,"",0
1291958,7.9,8.9,8.5,9.3,"价格便宜(1),运行流畅(1),电池容量大(1)",8.1
1291965,2.8,10,0,0,"",8.8
1291998,0,0,0,0,"",0
1292001,0,0,0,0,"",0
1292010,0,0,0,0,"",0
1292015,0,0,0,0,"",0
1292109,9.3,9.2,9.4,9.2,"性能好(58),游戏运行流畅(51),运行流畅(26),屏幕反应灵敏(23),处理器不错(23),系统流畅(19),手感舒适(20)",9.3
1292156,6.1,5.6,6.7,9.8,"性能好(3),运行流畅(2),分辨率高(1),续航出色(1),视频流畅效果好(1),屏幕效果好(1)",8.9
1292157,6.1,5.6,6.7,9.8,"性能好(3),运行流畅(2),视频流畅效果好(1),屏幕效果好(1),分辨率高(1),续航出色(1)",8.9
1292158,7.3,7,9.1,9.9,"系统强悍(2),系统流畅(2),屏幕效果好(1),运行流畅(1),游戏运行流畅(1)",9.2
1292159,7.3,7,9.1,9.9,"系统强悍(2),系统流畅(2),屏幕效果好(1),运行流畅(1),游戏运行流畅(1)",9.2
1292176,6.5,5.1,6.7,9.8,"游戏运行流畅(3),续航出色(3),音乐播放效果出色(2),性能好(2),性能不错(1),价格便宜(1),信号好(1)",9.1
1292177,6.5,5.1,6.7,9.8,"续航出色(3),游戏运行流畅(3),音乐播放效果出色(2),性能好(2),性能不错(1),价格便宜(1),信号好(1)",9.1
1292466,0,0,0,0,"",0
1292535,0,0,0,0,"",0
1292551,0,0,0,0,"",0
1292557,9.2,10,0,0,"屏幕清晰(6),外观漂亮(6),性能强悍(4),性价比较高(4),速度流畅(3),分辨率清晰(1),处理器强大(1)",9.9
1292757,9,8.7,9.1,8.9,"",8.7
1292819,8.6,7.9,9,9.5,"价格便宜(3),外观漂亮(2),游戏性能不错(1),屏幕大(1),性能好(1)",8.7
1293180,0,0,0,0,"",0
1293200,9.6,7.2,5.6,4,"外观漂亮(1),机身轻薄(1),续航出色(1)",7.7
1293256,0,0,0,0,屏幕清晰(1),9.2
1293276,0,0,0,0,"",0
1293301,9.6,7.2,5.6,4,"续航出色(1),外观漂亮(1),机身轻薄(1)",7.7
1293359,8.2,7.1,7.1,7.1,"",7.1
1293377,6.6,7.3,5.6,7.2,"性价比高(7),系统强悍(4),外观漂亮(3)",8.3
1293516,8.2,7.1,7.1,7.1,"",7.1
1293530,8.9,8.5,6.5,6.9,"电池容量大(3),性价比高(2),屏幕大(2),价格便宜(2),性价比高(1)",9.6
1293582,0,0,0,0,"",0
1293614,0,0,0,0,"",0
1293656,0,0,0,0,"",0
1293852,6.6,7.3,5.6,7.2,"性价比高(7),系统强悍(4),外观漂亮(3)",8.3
1293853,6.6,7.3,5.6,7.2,"性价比高(7),系统强悍(4),外观漂亮(3)",8.3
1293856,8,8.3,8.9,9.5,"屏幕效果好(2),续航出色(3),运行流畅(2),系统流畅(1),信号好(1),处理器不错(1),屏幕大(1)",8.7
1293857,8,8.2,8.8,9,"性能好(7),外观漂亮(5),运行流畅(4),手感舒适(4),电池容量大(3),分辨率高(2),屏幕大(2)",9.1
1293875,8,8.3,8.9,9.5,"屏幕效果好(2),续航出色(3),运行流畅(2),系统流畅(1),信号好(1),处理器不错(1),屏幕大(1)",8.7
1293878,8,8.3,8.9,9.5,"屏幕效果好(2),续航出色(3),运行流畅(2),系统流畅(1),信号好(1),处理器不错(1),屏幕大(1)",8.7
1293893,8,8.2,8.8,9,"性能好(7),外观漂亮(5),手感舒适(4),运行流畅(4),电池容量大(3),分辨率高(2),屏幕大(2)",9.1
1293901,8,8.2,8.8,9,"性能好(7),外观漂亮(5),手感舒适(4),运行流畅(4),电池容量大(3),分辨率高(2),屏幕大(2)",9.1
1293903,8,8.2,8.8,9,"性能好(7),外观漂亮(5),手感舒适(4),运行流畅(4),电池容量大(3),分辨率高(2),屏幕大(2)",9.1
1293904,8,8.2,8.8,9,"性能好(7),外观漂亮(5),手感舒适(4),运行流畅(4),电池容量大(3),分辨率高(2),屏幕大(2)",9.1
1293906,8,8.2,8.8,9,"性能好(7),外观漂亮(5),手感舒适(4),运行流畅(4),电池容量大(3),分辨率高(2),屏幕大(2)",9.1
1293907,8,8.2,8.8,9,"性能好(7),外观漂亮(5),运行流畅(4),手感舒适(4),电池容量大(3),分辨率高(2),屏幕大(2)",9.1
1293913,0,0,0,0,"",0
1293929,8,8.3,8.9,9.5,"屏幕效果好(2),续航出色(3),运行流畅(2),屏幕大(1),游戏运行流畅(1),系统流畅(1),信号好(1)",8.7
1293931,8,8.3,8.9,9.5,"屏幕效果好(2),续航出色(3),运行流畅(2),系统流畅(1),信号好(1),处理器不错(1),屏幕大(1)",8.7
1293959,9.5,9,9.3,8.5,"续航出色(28),外观漂亮(18),电池容量大(15),游戏运行流畅(16),性价比高(14),手感舒适(12),系统流畅(12)",9.3
1294112,9.5,9.4,9.4,9.1,"外观漂亮(22),游戏运行流畅(17),性价比高(17),续航出色(14),性能好(14),系统流畅(13),价格便宜(8)",9
1294187,0,0,0,0,"",0
1294309,5.8,7.2,6,6.2,"价格便宜(5),屏幕效果好(5),性价比高(4),续航出色(2),系统强悍(2),价格合理(1),性价比高(1)",7.8
1294314,0,0,0,0,"",0
1294336,9.9,10,0,0,"",8.7
1294434,7.9,8.9,8.5,9.3,"价格便宜(1),运行流畅(1),电池容量大(1)",8.1
1294435,7.9,8.9,8.5,9.3,"价格便宜(1),运行流畅(1),电池容量大(1)",8.1
1294436,7.9,8.9,8.5,9.3,"价格便宜(1),运行流畅(1),电池容量大(1)",8.1
1294617,8,1.6,8,8,"屏幕效果好(1),续航出色(1)",8.4
1295046,8.5,8.5,7.8,8.5,"游戏运行流畅(13),价格实惠(11),续航出色(9),手感舒适(8),性价比高(8),外观漂亮(6),屏幕大(6)",0
1295130,8.7,9,8.5,9.2,"性价比高(1),屏幕材质质量好(1),硬件配置强悍(1),价格便宜(1),处理器不错(1)",8.6
1295145,9.3,8.3,7.2,9.6,"性价比高(4),续航出色(4),运行流畅(1),价格实惠(1),游戏运行流畅(1),系统强悍(1),信号好(1)",8.1
1295280,8.6,6.9,7.3,8.5,"手感舒适(1),价格合理(1),屏幕效果好(1)",8.7
1295303,0,0,0,0,"",0
1295312,8.5,8.4,7.2,9.5,"手感舒适(3),运行流畅(2),屏幕效果好(2),界面简约(1),信号好(1),性价比高(1)",9.6
1295313,8.9,8,8.9,8.6,"",9.2
1295323,8,7.5,3.9,8.6,"",8.6
1295334,8.9,6.5,6.5,4.9,电池容量大(1),8.5
1295473,0,0,0,0,"",0
1295486,0,0,0,0,"",0
1295487,9.5,8.9,9.1,8.9,"电池容量大(4),外观漂亮(4),价格便宜(3),处理器不错(1),摄像效果出色(1)",9.6
1295543,0,0,0,0,"",0
1295550,9.7,9.6,0,0,"外观漂亮(10),屏幕清晰(8),续航能力强(6),音质不错(3),价格实惠(4),性价比较高(4),性能强悍(4)",9.7
1295555,9.5,9.2,0,0,"屏幕清晰(8),外观漂亮(9),音质不错(8),性能强悍(6),速度流畅(5),键盘舒适(4),重量轻(4)",9.8
1295595,0,0,0,0,"",0
1295652,7.4,7.7,9.1,9.5,"屏幕效果好(2),运行流畅(2),系统强悍(1),价格便宜(1)",8.2
1295682,0,0,0,0,"",0
1295688,0,0,0,0,"",0
1295762,9.5,9.4,9.4,9.1,"外观漂亮(22),游戏运行流畅(17),性价比高(17),续航出色(14),性能好(14),系统流畅(13),价格便宜(8)",9
1295765,9.5,9.4,9.4,9.1,"外观漂亮(22),游戏运行流畅(17),性价比高(17),续航出色(14),性能好(14),系统流畅(13),价格便宜(8)",9
1295770,9.5,9.2,0,0,"屏幕清晰(8),外观漂亮(9),音质不错(8),性能强悍(6),速度流畅(5),键盘舒适(4),重量轻(4)",9.8
1295773,9.7,9.6,0,0,"外观漂亮(10),屏幕清晰(8),续航能力强(6),音质不错(3),价格实惠(4),性价比较高(4),性能强悍(4)",9.7
1295774,0,0,0,0,"",0
1295778,10,10,0,0,"性价比较高(2),外观漂亮(1)",9.9
1295781,10,10,0,0,"性价比较高(2),外观漂亮(1)",9.9
1295782,10,10,0,0,"性价比较高(2),外观漂亮(1)",9.9
1295785,10,10,0,0,"性价比较高(2),外观漂亮(1)",9.9
1295790,7.4,7.4,0,0,"外观漂亮(1),重量合适(1),键盘不不合理(1)",9.4
1295794,7.4,7.4,0,0,"外观漂亮(1),重量合适(1),键盘不不合理(1)",9.4
1295797,7.6,10,0,0,"屏幕大(2),重量轻(1),音效出色(1)",9.7
1295799,7.6,10,0,0,"屏幕大(2),重量轻(1),音效出色(1)",9.7
1295809,9.3,9.2,9.4,9.2,"性能好(58),游戏运行流畅(51),运行流畅(26),屏幕反应灵敏(23),处理器不错(23),系统流畅(19),手感舒适(20)",9.3
1295810,9.3,9.2,9.4,9.2,"性能好(58),游戏运行流畅(51),运行流畅(26),屏幕反应灵敏(23),处理器不错(23),系统流畅(19),手感舒适(20)",9.3
1296047,0,0,0,0,"",0
1296218,8.1,9.3,0,0,"外观漂亮(2),性能强悍(1),速度流畅(1),屏幕清晰(1),键盘舒适(1)",8.6
1296223,8.1,9.3,0,0,"外观漂亮(2),键盘舒适(1),性能强悍(1),速度流畅(1),屏幕清晰(1)",8.6
1296226,8.1,9.3,0,0,"外观漂亮(2),键盘舒适(1),性能强悍(1),速度流畅(1),屏幕清晰(1)",8.6
1296322,8.9,6.5,6.5,4.9,电池容量大(1),8.5
1296328,10,9.1,5.9,6.7,"性价比高(1),成像效果好(1)",8.5
1296334,9.4,9.4,0,0,"性价比较高(1),性能强悍(1)",8.4
1296351,0,0,0,0,"",0
1296420,0,0,0,0,"",0
1296421,8.7,9,8.5,9.2,"价格便宜(1),处理器不错(1),性价比高(1),屏幕材质质量好(1),硬件配置强悍(1)",8.6
1296423,8.7,9,8.5,9.2,"硬件配置强悍(1),价格便宜(1),处理器不错(1),性价比高(1),屏幕材质质量好(1)",8.6
1296426,0,0,0,0,"",0
1296431,0,0,0,0,"",0
1296437,0,0,0,0,"",0
1296450,5.8,7.2,6,6.2,"价格便宜(5),屏幕效果好(5),性价比高(4),续航出色(2),系统强悍(2),价格合理(1),性价比高(1)",7.8
1296463,0,0,0,0,"",0
1296466,0,0,0,0,"",0
1296470,0,0,0,0,"",0
1296471,0,0,0,0,"",0
1296476,0,0,0,0,"",0
1296534,8.7,9.4,8.9,9.6,"手感舒适(15),外观漂亮(12),运行流畅(6),性能好(9),系统流畅(8),屏幕效果好(7),界面简约(7)",8.9
1296619,0,0,0,0,"",0
1296891,9.7,8.8,8.2,8.6,电池容量大(1),7.7
1296941,0,0,0,0,"速度流畅(2),游戏完美运行(2),外观漂亮(1),手感舒适(1),小巧便携(1),性能强悍(1)",9.1
1296951,0,0,0,0,"速度流畅(2),游戏完美运行(2),外观漂亮(1),手感舒适(1),小巧便携(1),性能强悍(1)",9.1
1296959,0,0,0,0,"",0
1296968,0,0,0,0,"",0
1296988,4.9,9.5,0,0,"性能强悍(2),屏幕清晰(1),键盘舒适(1),音质不错(1)",8.4
1297045,7.9,6.3,3.1,7.9,"性能不错(1),电池容量大(1),系统强悍(1),外观漂亮(1)",8.5
1297078,8,7.5,3.9,8.6,"",8.6
1297079,8,7.5,3.9,8.6,"",8.6
1297114,9.4,9.4,0,0,"性价比较高(1),性能强悍(1)",8.4
1297118,9.4,9.4,0,0,"性价比较高(1),性能强悍(1)",8.4
1297120,9.4,9.4,0,0,"性价比较高(1),性能强悍(1)",8.4
1297321,6.5,7.3,4.9,5.7,机身内存大(1),7.9
1297322,0,0,0,0,"",0
1297396,7.6,6.8,5.2,6.4,电池容量大(1),7.7
1297410,7.6,6.8,5.2,6.4,电池容量大(1),7.7
1297414,8.1,4.1,7.3,6.5,外观漂亮(1),9.1
1297516,6.4,5.6,6.4,8.8,"手感舒适(2),分辨率高(1),机身轻薄(1),电池容量大(1)",8.6
